system:index,Aspect,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
1_00000000000000000779_26,15.928657,1643,30,0.37115186,0.28951073,15605.70130801946,66.86005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_27,11.644487,1628,30,0.23470522,0.28951073,15605.70130801946,65.37514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_28,19.6256,1619,80,0.30148536,0.28951073,15605.70130801946,56.82417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_29,24.38838,1600,10,0.5130156,0.2882321,15605.70130801946,54.881912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_30,3.413907,1784,10,0.61716515,0.2899086,15605.70130801946,65.12522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_31,12.470702,1774,10,0.58567774,0.29027244,15605.70130801946,63.87729,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_32,5.27653,1760,10,0.5619722,0.29027244,15605.70130801946,65.50344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_33,358.1046,1763,30,0.4832461,0.29027244,15605.70130801946,65.74053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_34,6.973395,1764,30,0.33866838,0.28951073,15605.70130801946,66.195946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_35,27.358772,1748,30,0.2857143,0.28951073,15605.70130801946,68.3185,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_36,27.224344,1701,10,0.3369906,0.28951073,15605.70130801946,68.714775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_37,13.621398,1684,10,0.57360077,0.2882321,15605.70130801946,67.50792,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_38,14.876934,1826,10,0.6670409,0.2669089,15605.70130801946,46.988827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_39,24.388268,1818,10,0.65475553,0.2669089,15605.70130801946,49.121174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_40,39.78504,1800,10,0.62255466,0.2669089,15605.70130801946,45.90799,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_41,50.294548,1782,10,0.4236064,0.27038836,15605.70130801946,39.037106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_42,31.938927,1766,10,0.536056,0.27038836,15605.70130801946,37.344463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_43,16.969835,1760,10,0.69557023,0.27038836,15605.70130801946,52.855953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_44,31.152798,1847,10,0.7102757,0.2644478,15605.70130801946,29.573486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_45,46.09515,1838,10,0.6809991,0.2669089,15605.70130801946,29.259348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_46,69.53084,1825,10,0.7049347,0.2669089,15605.70130801946,26.984758,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_47,61.293983,1812,10,0.6630452,0.2669089,15605.70130801946,31.24278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_48,37.926834,1863,10,0.73716474,0.2644478,15605.70130801946,33.293217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_49,50.294403,1850,10,0.65276724,0.2669089,15605.70130801946,39.03702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000779_50,48.57869,1829,10,0.34562212,0.2669089,15605.70130801946,38.060036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_0,249.41605,2685,10,0.506502,0.48403496,16360.911978239194,42.640728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_1,249.6148,2705,10,0.5879599,0.48403496,16360.911978239194,36.633045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_2,281.30026,2552,10,0.52597404,0.4335259,16360.911978239194,44.750767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_3,282.44235,2622,10,0.48297492,0.46379608,16360.911978239194,42.037357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_4,277.61646,2637,10,0.5966805,0.46379608,16360.911978239194,31.41114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_5,258.19363,2655,10,0.56261826,0.46379608,16360.911978239194,35.45296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_6,245.64879,2675,10,0.59855664,0.48403496,16360.911978239194,38.138554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_7,258.79337,2376,10,0.685223,0.41610205,16360.911978239194,42.49652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_8,266.70578,2403,10,0.56196284,0.41364363,16360.911978239194,40.20184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_9,258.5949,2422,10,0.60284036,0.41364363,16360.911978239194,33.220623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_10,259.98972,2438,10,0.54139227,0.41364363,16360.911978239194,39.967777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_11,282.23074,2467,10,0.4662045,0.42654598,16360.911978239194,46.93053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_12,285.68552,2495,30,0.37176847,0.42654598,16360.911978239194,51.504734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a22_13,279.39615,2533,30,0.39686552,0.42654598,16360.911978239194,41.74511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_0,308.8024,1966,10,0.7026616,0.4589189,16217.241887062788,46.645245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_1,311.42963,1987,10,0.65225065,0.4589189,16217.241887062788,47.107563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_2,315.24573,2010,10,0.6148732,0.4589189,16217.241887062788,47.57498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_3,299.43365,2029,10,0.5530303,0.45354405,16217.241887062788,52.10317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_4,297.79242,2071,10,0.64609504,0.45354405,16217.241887062788,56.1836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_5,298.99316,1950,10,0.754746,0.45955437,16360.911978239194,42.04171,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_6,289.2563,1973,10,0.7885289,0.4589189,16360.911978239194,43.00275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_7,290.33807,1998,10,0.70217013,0.4589189,16360.911978239194,44.365356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_8,292.4457,2023,10,0.5593447,0.4589189,16360.911978239194,43.00718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_9,293.81042,2045,10,0.71806675,0.45354405,16360.911978239194,49.305256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_10,275.97754,2081,10,0.5423198,0.45354405,16360.911978239194,47.416206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_11,270.95398,2104,10,0.6331565,0.45354405,16360.911978239194,44.194603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_12,270.95398,2104,10,0.70669085,0.45354405,16360.911978239194,44.194603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_13,276.77518,2134,10,0.50672793,0.4239455,16360.911978239194,43.845905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_14,285.7305,2247,10,0.58185256,0.41445705,16360.911978239194,41.84856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_15,296.46616,1985,10,0.7158301,0.45029888,16360.911978239194,38.628098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_16,292.44577,2008,10,0.6783974,0.45029888,16360.911978239194,43.00712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_17,292.9585,2032,10,0.60341364,0.45029888,16360.911978239194,44.885365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_18,292.8839,2058,10,0.64307266,0.45241466,16360.911978239194,42.484123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_19,277.99234,2078,10,0.47249588,0.45241466,16360.911978239194,39.17911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_20,278.36765,2102,10,0.5787529,0.45241466,16360.911978239194,45.032543,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_21,278.36765,2102,10,0.664188,0.45241466,16360.911978239194,45.032543,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a23_22,297.7503,2020,10,0.71828103,0.45029888,16360.911978239194,47.143013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_0,284.15314,2101,10,0.39556137,0.48529097,16360.911978239194,38.465237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_1,271.2332,2124,10,0.7042297,0.45690075,16360.911978239194,36.949165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_2,259.19614,2142,10,0.7024115,0.45690075,16360.911978239194,34.639465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_3,258.1932,2161,10,0.6834274,0.45690075,16360.911978239194,35.452023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_4,291.97263,2110,10,0.6821674,0.48529097,16360.911978239194,34.691833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_5,271.74323,2125,10,0.6591224,0.45690075,16360.911978239194,28.019232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_6,264.95618,2139,10,0.549011,0.45690075,16360.911978239194,28.915113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a24_7,264.5496,2155,10,0.5245009,0.45690075,16360.911978239194,34.28246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_0,246.18837,2393,10,0.66048414,0.43684712,16360.911978239194,35.818657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_1,251.49072,2408,10,0.68016195,0.43684712,16360.911978239194,29.288492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_2,246.83278,2349,10,0.64215314,0.43349925,16360.911978239194,33.358795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_3,249.28069,2366,10,0.6483614,0.43349925,16360.911978239194,34.462948,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_4,261.89816,2270,10,0.680461,0.43753082,16360.911978239194,29.869041,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_5,256.75598,2284,10,0.67564535,0.42997012,16360.911978239194,29.47808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_6,264.95618,2300,10,0.683437,0.42997012,16360.911978239194,28.915052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_7,274.8048,2161,10,0.7278993,0.46338424,16360.911978239194,37.705513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_8,273.78717,2179,10,0.8001811,0.43595788,16360.911978239194,36.325127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_9,272.29736,2201,10,0.8118503,0.43595788,16360.911978239194,38.926292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_10,268.66946,2223,10,0.76793116,0.43595788,16360.911978239194,34.88223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_11,256.31616,2239,10,0.73766446,0.46394584,16360.911978239194,28.69759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_12,291.85974,2112,10,0.76258487,0.49501318,16360.911978239194,12.264231,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_13,285.77136,2117,10,0.76853436,0.46338424,16360.911978239194,25.47605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_14,281.34247,2137,10,0.708233,0.46338424,16360.911978239194,39.45713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_15,276.8628,2161,10,0.37790233,0.46338424,16360.911978239194,39.105206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a25_16,276.8628,2161,10,0.6788104,0.46338424,16360.911978239194,39.105206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a26_0,264.69263,1979,10,0.78743654,0.45081696,16217.241887062788,34.992767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a26_1,279.00098,2001,10,0.7886453,0.45081696,16217.241887062788,35.91506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a26_2,279.00098,2001,10,0.7311609,0.45081696,16217.241887062788,35.91506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a26_3,302.14795,2064,10,0.625334,0.43299672,16217.241887062788,55.031757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a26_4,289.4436,2118,10,0.58772236,0.4324873,16217.241887062788,53.705894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a27_0,266.6329,2057,10,0.7308183,0.41247612,16217.241887062788,28.865023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a27_1,276.04523,1974,10,0.7581574,0.49956772,16217.241887062788,24.755907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a27_2,272.46506,2006,10,0.699793,0.42604852,16217.241887062788,36.970478,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a2e_0,224.26088,1068,10,0.5733579,2.0293903,14340.762465752661,44.184772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a2e_1,222.93245,1038,10,0.63376933,2.2771995,14340.762465752661,31.760464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a2f_0,236.13646,1095,10,0.4579556,1.9731078,14340.762465752661,47.82832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a2f_1,236.13646,1095,30,0.4115072,1.9731078,14340.762465752661,47.82832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a2f_2,227.23096,1052,10,0.49194992,1.9731078,14340.762465752661,46.367664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a2f_3,223.72258,1025,10,0.5149277,1.9731078,14340.762465752661,45.227222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a31_0,186.79822,981,10,0.51072055,2.4078403,14340.762465752661,31.777834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a31_1,184.31766,960,30,0.3367445,2.1641598,14340.762465752661,36.148983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a31_2,184.31766,960,30,0.45151514,2.1641598,14340.762465752661,36.148983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a31_3,182.75903,910,10,0.5374201,2.1641598,14340.762465752661,37.29682,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a32_0,186.72803,962,30,0.39203084,2.1948712,14340.762465752661,38.03966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a32_1,186.72803,962,10,0.5844797,2.1948712,14340.762465752661,38.03966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a33_0,159.31853,921,10,0.5601476,2.3376842,14340.762465752661,29.726028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a33_1,178.3367,904,10,0.6164978,2.4610028,14340.762465752661,32.276062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000a33_2,185.87811,888,10,0.6075036,2.4610028,14340.762465752661,28.23669,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_0,165.50465,1387,10,0.72689384,1.0205797,18231.988596105948,43.62262,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_1,157.95981,1378,10,0.7304262,1.0205797,18231.988596105948,44.36234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_2,144.28981,1367,10,0.73719007,1.0226932,18231.988596105948,39.261986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_3,180.0,1346,10,0.75369996,1.1208624,18231.988596105948,26.648455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_4,119.448845,1336,10,0.76079506,1.1208624,18231.988596105948,27.780722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_5,127.89703,1272,10,0.7325134,1.1341821,18231.988596105948,38.33056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_6,162.3168,1579,10,0.51585215,1.048922,18231.988596105948,28.53284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_7,141.79004,1569,10,0.5365102,1.048922,18231.988596105948,36.562893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_8,157.13028,1549,10,0.72624475,1.048922,18231.988596105948,37.069595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_9,146.86903,1542,10,0.6661205,0.98869747,18231.988596105948,32.533997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_10,161.5615,1521,10,0.7324671,0.98869747,18231.988596105948,41.031483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_11,153.70512,1511,10,0.6745138,0.98869747,18231.988596105948,35.152752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_12,170.58112,1491,10,0.6616004,1.0101181,18231.988596105948,33.93143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_13,142.9213,1485,10,0.6771419,1.0101181,18231.988596105948,40.4374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_14,147.66504,1462,10,0.6467513,1.0101181,18231.988596105948,55.867867,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000dfa_15,142.92136,1427,10,0.6546402,1.0205797,18231.988596105948,55.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6b_0,266.1213,2546,10,0.46004882,0.2639452,14227.183754704893,35.675446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6b_1,266.1213,2546,30,0.52938557,0.2639452,14227.183754704893,35.675446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6b_2,263.23355,2565,10,0.5914258,0.24859041,14227.183754704893,43.882618,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6b_3,265.93427,2598,10,0.6125963,0.24859041,14227.183754704893,48.782143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6c_0,270.0,2659,10,0.46807414,0.2466389,14227.183754704893,44.22773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6c_1,270.0,2577,30,0.6946406,0.25007406,14227.183754704893,41.398342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6c_2,260.00262,2601,30,0.70374405,0.25007406,14227.183754704893,42.998245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6c_3,279.53027,2553,60,0.55884427,0.2610477,14227.183754704893,38.031258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6d_0,264.40656,2740,10,0.59753907,0.23225409,14211.746739994735,56.216743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6d_1,267.47653,2570,10,0.49659863,0.24905895,14227.183754704893,36.32828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000e6d_2,267.59656,2590,10,0.38050184,0.24905895,14227.183754704893,37.66923,"{""type"":""MultiPoint"",""coordinates"":[]}"
