system:index,Aspect,Class,Elevation,LULC,NDVI,Population,Rainfall,Slope,.geo
1_00000000000000000381_0,195.19264,1,1746,60,0.39081082,1.6850135,17265.550235695962,39.986595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000382_0,188.93102,1,1752,50,0.27257478,1.6819862,17265.550235695962,30.53686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000059a_0,124.74712,1,1325,30,0.57982033,4.883044,13786.700689583085,42.266384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000005af_0,201.15492,1,927,10,0.59048164,0.70899874,19287.023130639107,29.049585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000005b5_0,213.63884,1,337,10,0.73365045,0.3306004,18289.727385274135,23.159367,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000005b7_0,100.296486,1,834,10,0.3837243,0.5364232,18289.727385274135,39.18298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000005f1_0,176.51561,1,737,30,0.30039167,2.1519277,14312.098442926072,30.966148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000060e_0,183.57706,1,684,10,0.51959115,0.3073187,16078.986022572964,30.28054,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000060f_0,157.12325,1,786,10,0.7408313,0.18374233,15659.533648325712,35.099167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000610_0,160.15692,1,944,10,0.5883508,0.29678667,15659.533648325712,42.36818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000611_0,177.85242,1,667,10,0.5926903,0.27667066,15659.533648325712,25.918568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000612_0,157.54637,1,694,10,0.62374103,0.2526705,15659.533648325712,40.638397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000613_0,151.63214,1,472,10,0.62037534,0.44835383,15659.533648325712,24.698845,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000614_0,145.59885,1,431,10,0.70192,0.5027792,15659.533648325712,24.286777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000615_0,190.61885,1,376,30,0.45770794,1.4240085,15659.533648325712,26.29373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000616_0,183.06625,1,384,10,0.5277867,1.4240085,15659.533648325712,34.249428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000617_0,148.46379,1,539,10,0.58973485,0.17741565,15659.533648325712,39.884975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000618_0,165.33763,1,564,10,0.58659035,0.17741565,15659.533648325712,35.735218,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000621_0,130.43565,1,1226,30,0.4679045,0.93502986,13981.001502681815,49.55284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000622_0,167.31294,1,1211,10,0.6005917,0.93093354,13981.001502681815,30.14594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000623_0,97.666405,1,1115,10,0.58886015,0.8346123,13981.001502681815,31.245806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000624_0,168.43471,1,971,10,0.6699883,0.827051,13981.001502681815,19.97678,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000629_0,163.38174,1,784,10,0.75548196,0.29074073,16078.986022572964,39.61713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000630_0,180.0,1,604,30,0.36812106,0.2018556,16183.174708130071,42.192783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000631_0,119.78022,1,839,10,0.29745123,0.23901723,16032.16809990909,41.34754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000632_0,167.33702,1,556,30,0.35009435,0.26899678,16032.16809990909,39.677967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000633_0,197.33093,1,575,30,0.26500538,0.26529768,16032.16809990909,31.403032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000634_0,175.13545,1,581,30,0.36077142,0.2650964,16032.16809990909,46.996975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000635_0,212.2916,1,488,10,0.5049093,0.3667724,16183.174708130071,17.034576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000637_0,119.49285,1,1223,10,0.83019567,0.37956086,13786.700689583085,24.71817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000063b_0,106.17103,1,1498,30,0.30116472,0.43975183,14107.378001652658,41.08372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000063c_0,104.2559,1,1518,30,0.43164134,0.43139628,14107.378001652658,42.623634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000063d_0,104.2559,1,1518,30,0.4475974,0.43139628,14107.378001652658,42.623634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000063f_0,178.56824,1,1178,10,0.73192525,0.4299434,14107.378001652658,36.07997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000640_0,131.64148,1,683,30,0.31514615,2.7172613,15244.314400799107,38.79743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000641_0,133.22685,1,626,30,0.39708436,2.579606,15244.314400799107,41.170284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000642_0,135.86295,1,634,30,0.5982596,2.5990133,15244.314400799107,48.999466,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000643_0,139.44481,1,665,10,0.6325872,2.5502226,15244.314400799107,44.423313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000644_0,79.694176,1,487,30,0.5548332,3.1883454,12220.162694383878,39.157825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000645_0,75.067345,1,499,10,0.42668346,3.1088076,12220.162694383878,43.298573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000646_0,65.35345,1,528,30,0.22463769,3.3035183,12220.162694383878,31.843779,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000647_0,90.0,1,484,30,0.30313373,2.481388,12220.162694383878,44.51941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000648_0,87.737526,1,510,30,0.19042267,2.481388,12220.162694383878,39.35534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000649_0,58.944225,1,448,30,0.31580374,2.6819756,12220.162694383878,33.383595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000064a_0,52.267735,1,508,10,0.29536724,3.0334678,15045.541812796611,51.188416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000064e_0,350.57654,1,525,10,0.2332718,1.3667895,13322.21398308617,45.02754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000064f_0,309.96887,1,524,10,0.24663162,1.1975663,13322.21398308617,39.746933,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000650_0,301.3659,1,542,10,0.4601802,1.2705272,13322.21398308617,36.737957,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000651_0,299.0573,1,569,10,0.3647541,1.2635362,13322.21398308617,33.687275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000652_0,302.7027,1,552,10,0.30436793,1.2272314,13322.21398308617,37.91885,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000653_0,331.19257,1,509,10,0.37320018,1.1676855,13322.21398308617,39.737823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000654_0,311.63773,1,496,10,0.33735183,1.1296628,15061.670502209105,46.332912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000655_0,327.79306,1,474,10,0.25936142,1.2241274,15061.670502209105,43.728672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000656_0,352.31274,1,484,10,0.18767507,1.2081927,15061.670502209105,50.77645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000657_0,325.8009,1,464,10,0.2442075,1.2904867,15380.164999283268,43.21193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000670_0,152.68042,1,905,10,0.6081578,0.3239202,15751.494031323586,33.98552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000671_0,149.82048,1,913,10,0.64998406,0.3239202,15751.494031323586,28.504343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000672_0,172.87926,1,967,10,0.54894674,0.2690472,15751.494031323586,36.282833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000673_0,124.12441,1,867,10,0.62219286,0.28879473,15751.494031323586,42.71877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000674_0,122.00615,1,885,10,0.52838427,0.31688172,15751.494031323586,38.453144,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000677_0,140.92264,1,870,10,0.5152151,0.33195683,14096.430786907673,36.89531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000067a_0,225.60468,1,552,10,0.36348122,0.89161056,15723.60132403113,26.978174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000067b_0,223.67958,1,545,30,0.29910836,0.74027586,15723.60132403113,24.116268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000067c_0,154.91928,1,941,10,0.5122476,1.011748,15617.736213001655,40.626404,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000067d_0,180.0,1,924,10,0.6447687,0.9944381,15617.736213001655,36.67275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000067e_0,195.03508,1,959,10,0.62080187,0.9513587,15617.736213001655,37.633377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000067f_0,204.67952,1,967,10,0.64918995,0.9513587,15617.736213001655,38.09154,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000680_0,200.5269,1,984,10,0.66590524,0.99472225,15617.736213001655,33.98489,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000682_0,96.042564,1,1092,30,0.5880124,0.6648122,14107.378001652658,37.55628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000683_0,106.509415,1,1112,30,0.5021521,0.7200368,14107.378001652658,32.07165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000684_0,131.64268,1,1108,30,0.52216285,0.7200368,14107.378001652658,30.313747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000685_0,106.08797,1,1143,10,0.57847536,0.74076086,14107.378001652658,35.030064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000686_0,136.85951,1,1150,30,0.5221239,0.74076086,14107.378001652658,33.645485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000687_0,165.34433,1,1149,10,0.50844276,0.80350107,14107.378001652658,35.73439,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000697_0,143.78044,1,667,30,0.4764368,0.69460595,14845.609195122554,24.773302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000069a_0,157.03485,1,528,10,0.62458247,0.8286945,14845.609195122554,42.978214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000085f_0,240.4801,1,1163,30,0.39318886,1.5970674,15583.111948490143,44.584633,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000865_0,229.72879,1,1725,10,0.54461944,1.6125842,15291.726115162484,57.631935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000868_0,228.4037,1,735,10,0.51666164,1.0664165,14824.210340671241,22.515089,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000869_0,175.79608,1,1276,10,0.5652174,0.90513563,15494.230670975521,36.746723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000086e_0,98.15351,1,762,30,0.2493113,0.7386769,13638.444021228468,29.713062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000087b_0,159.40927,1,1580,30,0.43510917,1.4595855,15166.362685622647,27.419123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000087c_0,148.25096,1,1419,30,0.3574782,1.3307755,15166.362685622647,44.152737,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000880_0,66.57136,1,1736,10,0.51463217,2.0012064,15166.362685622647,40.52957,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000881_0,92.20927,1,1774,30,0.42645094,2.0910177,15166.362685622647,22.77861,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000882_0,88.54779,1,1741,30,0.4262153,1.9998392,15166.362685622647,32.568146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000883_0,101.572685,1,1223,30,0.41139954,2.1303422,15166.362685622647,25.834139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000884_0,117.50717,1,1567,30,0.35006195,2.5364397,15188.910894542933,43.420353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000893_0,201.37958,1,1665,30,0.30235842,1.3689556,13638.444021228468,38.648132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008ab_0,123.9459,1,1685,30,0.48049647,1.1470902,15334.158767375397,32.528065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008ac_0,234.6375,1,1171,30,0.474002,1.5970674,15583.111948490143,38.06697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008b3_0,315.76837,1,933,10,0.55190986,1.1917534,15422.423430075403,26.428516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008b4_0,293.9201,1,824,10,0.41925603,1.8298303,15422.423430075403,51.948536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008b5_0,291.51837,1,867,10,0.5756353,1.2055115,15422.423430075403,41.433228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008b6_0,308.79886,1,921,10,0.4890614,1.2940202,15422.423430075403,36.840878,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008b7_0,212.44952,1,1096,10,0.71083456,1.4174246,15422.423430075403,36.801384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008b8_0,255.92436,1,1136,10,0.65210223,1.5721632,15422.423430075403,40.869335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008b9_0,195.4547,1,1098,30,0.43851945,1.3267584,15422.423430075403,41.673492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008ba_0,211.58388,1,1103,10,0.5975948,1.3370456,15422.423430075403,39.89938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008bb_0,228.4211,1,1060,10,0.63486165,1.3227315,15422.423430075403,34.33214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008bc_0,333.38974,1,1162,10,0.68879056,1.46018,15422.423430075403,39.171535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008bd_0,317.0409,1,1202,10,0.6814159,1.3236428,15422.423430075403,26.964405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008be_0,262.2284,1,1223,30,0.57460135,1.7183734,15422.423430075403,25.586979,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008bf_0,268.04584,1,1235,10,0.6236001,1.7183734,15422.423430075403,25.394487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c1_0,229.70766,1,938,60,0.24160524,0.9828242,15422.423430075403,47.10637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c2_0,237.40607,1,1089,30,0.34696263,0.9882684,15422.423430075403,55.818638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c3_0,277.48874,1,1071,10,0.6196373,1.0423172,15422.423430075403,26.41908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c4_0,237.34688,1,1194,10,0.5088146,0.9353663,15422.423430075403,37.956326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c5_0,251.59537,1,1421,10,0.52348167,0.9112767,15422.423430075403,24.770697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c6_0,264.56915,1,1444,10,0.7726008,0.8714162,15422.423430075403,27.163029,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c7_0,234.98721,1,749,30,0.32977816,1.6187959,15422.423430075403,40.24477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c8_0,137.52893,1,1326,30,0.21575543,1.3511733,15291.726115162484,54.550083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008c9_0,189.59114,1,756,30,0.35981664,1.8425771,15291.726115162484,33.29251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008ca_0,189.32724,1,787,30,0.22902495,1.746024,14500.49890172691,38.21773,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008cb_0,132.95981,1,1493,30,0.2928204,0.9892147,15291.726115162484,56.663353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008cc_0,146.5227,1,1491,30,0.23497854,1.0842355,15291.726115162484,60.747936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008cd_0,209.39148,1,929,30,0.21223709,1.7526191,15291.726115162484,57.34991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008ce_0,73.519035,1,801,30,0.58915615,1.8662832,15291.726115162484,32.1149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d1_0,200.16837,1,1141,30,0.4535833,1.5832323,14824.210340671241,38.42421,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d3_0,173.57315,1,1544,30,0.39109913,1.7005138,14824.210340671241,44.34544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d4_0,198.6715,1,1510,30,0.4293969,1.9099432,14824.210340671241,27.140224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d5_0,212.04857,1,1188,30,0.4043838,0.64321816,15494.230670975521,40.676674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d6_0,122.72198,1,1423,30,0.24694234,1.0296175,15494.230670975521,32.1645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d7_0,193.4734,1,1201,30,0.35820895,1.014344,13845.72371512372,38.0381,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d8_0,205.474,1,1285,30,0.33472422,1.242632,13845.72371512372,42.99686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008d9_0,184.39038,1,1120,30,0.5731804,1.1175919,13845.72371512372,35.540424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008da_0,189.93547,1,1155,30,0.47568905,1.0719998,13845.72371512372,36.484436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008e0_0,200.57185,1,1029,30,0.39684108,2.0959232,14274.497135855723,31.900288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008e1_0,159.9008,1,1029,30,0.49779138,2.0683074,14274.497135855723,34.586346,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008e2_0,134.24026,1,1831,30,0.4661751,1.1392092,14274.497135855723,38.26957,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008e3_0,115.84309,1,1465,30,0.41910332,1.5437073,14274.497135855723,33.760494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008e6_0,166.4347,1,1061,30,0.3000522,1.7722626,14274.497135855723,34.968838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008e7_0,159.42729,1,1072,30,0.29906404,1.8463856,14274.497135855723,39.690666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008e8_0,149.56711,1,998,30,0.46235883,2.1068277,14274.497135855723,23.355293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008eb_0,183.48026,1,836,30,0.17785867,1.6895161,13245.315313184867,30.966038,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008ee_0,116.45412,1,1401,60,0.11724928,0.9949197,13638.444021228468,26.963732,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000008ef_0,120.63859,1,1506,30,0.40688393,0.984093,13638.444021228468,26.941013,"{""type"":""MultiPoint"",""coordinates"":[]}"
